sub roi condition position similarity
s008 reslice-L-Ig-ROI scrambled 3 0.30926
s008 reslice-L-Ig-ROI random 3 -0.00730
s008 reslice-L-LBelt-ROI intact 3 -0.10141
s008 reslice-L-LBelt-ROI scrambled 3 -0.06898
s008 reslice-L-LBelt-ROI random 3 -0.10787
s008 reslice-L-LIPd-ROI intact 3 0.14480
s008 reslice-L-LIPd-ROI scrambled 3 0.02485
s008 reslice-L-LIPd-ROI random 3 0.00737
s008 reslice-L-LIPv-ROI intact 3 0.06197
s008 reslice-L-LIPv-ROI scrambled 3 -0.10078
s008 reslice-L-LIPv-ROI random 3 -0.03852
s008 reslice-L-LO1-ROI intact 3 -0.02529
s008 reslice-L-LO1-ROI scrambled 3 0.09094
s008 reslice-L-LO1-ROI random 3 -0.12499
s008 reslice-L-LO2-ROI intact 3 0.01458
s008 reslice-L-LO2-ROI scrambled 3 0.01086
s008 reslice-L-LO2-ROI random 3 -0.18322
s008 reslice-L-LO3-ROI intact 3 -0.04858
s008 reslice-L-LO3-ROI scrambled 3 -0.07642
s008 reslice-L-LO3-ROI random 3 -0.09813
s008 reslice-L-MBelt-ROI intact 3 -0.02008
s008 reslice-L-MBelt-ROI scrambled 3 -0.05771
s008 reslice-L-MBelt-ROI random 3 -0.03843
s008 reslice-L-MIP-ROI intact 3 0.12268
s008 reslice-L-MIP-ROI scrambled 3 0.11926
s008 reslice-L-MIP-ROI random 3 -0.05389
s008 reslice-L-MI-ROI intact 3 0.01340
s008 reslice-L-MI-ROI scrambled 3 0.04339
s008 reslice-L-MI-ROI random 3 -0.03662
s008 reslice-L-MST-ROI intact 3 -0.13472
s008 reslice-L-MST-ROI scrambled 3 -0.13787
s008 reslice-L-MST-ROI random 3 -0.20070
s008 reslice-L-MT-ROI intact 3 0.01449
s008 reslice-L-MT-ROI scrambled 3 -0.15194
s008 reslice-L-MT-ROI random 3 -0.20420
s008 reslice-L-OFC-ROI intact 3 -0.06153
s008 reslice-L-OFC-ROI scrambled 3 -0.07157
s008 reslice-L-OFC-ROI random 3 -0.04607
s008 reslice-L-OP1-ROI intact 3 0.02783
s008 reslice-L-OP1-ROI scrambled 3 -0.02063
s008 reslice-L-OP1-ROI random 3 -0.08885
s008 reslice-L-OP2-3-ROI intact 3 0.04361
s008 reslice-L-OP2-3-ROI scrambled 3 -0.15034
s008 reslice-L-OP2-3-ROI random 3 -0.06418
s008 reslice-L-OP4-ROI intact 3 -0.06111
s008 reslice-L-OP4-ROI scrambled 3 -0.13147
s008 reslice-L-OP4-ROI random 3 -0.09482
s008 reslice-L-PBelt-ROI intact 3 -0.10427
s008 reslice-L-PBelt-ROI scrambled 3 -0.03569
s008 reslice-L-PBelt-ROI random 3 -0.09927
s008 reslice-L-PCV-ROI intact 3 0.10871
s008 reslice-L-PCV-ROI scrambled 3 -0.02252
s008 reslice-L-PCV-ROI random 3 -0.04729
s008 reslice-L-PEF-ROI intact 3 0.04104
s008 reslice-L-PEF-ROI scrambled 3 -0.02731
s008 reslice-L-PEF-ROI random 3 -0.02348
s008 reslice-L-PF-ROI intact 3 0.08015
s008 reslice-L-PF-ROI scrambled 3 -0.01496
s008 reslice-L-PF-ROI random 3 -0.03727
s008 reslice-L-PFcm-ROI intact 3 0.14048
s008 reslice-L-PFcm-ROI scrambled 3 0.07890
s008 reslice-L-PFcm-ROI random 3 -0.00405
s008 reslice-L-PFm-ROI intact 3 0.07130
s008 reslice-L-PFm-ROI scrambled 3 -0.07227
s008 reslice-L-PFm-ROI random 3 -0.04299
s008 reslice-L-PFop-ROI intact 3 -0.02404
s008 reslice-L-PFop-ROI scrambled 3 -0.10433
s008 reslice-L-PFop-ROI random 3 -0.05246
s008 reslice-L-PFt-ROI intact 3 0.04654
s008 reslice-L-PFt-ROI scrambled 3 0.18176
s008 reslice-L-PFt-ROI random 3 -0.03380
s008 reslice-L-PGi-ROI intact 3 0.07020
s008 reslice-L-PGi-ROI scrambled 3 -0.07981
s008 reslice-L-PGi-ROI random 3 -0.03418
s008 reslice-L-PGp-ROI intact 3 -0.10480
s008 reslice-L-PGp-ROI scrambled 3 -0.20015
s008 reslice-L-PGp-ROI random 3 -0.09750
s008 reslice-L-PGs-ROI intact 3 0.04281
s008 reslice-L-PGs-ROI scrambled 3 -0.19253
s008 reslice-L-PGs-ROI random 3 -0.10638
s008 reslice-L-PHA1-ROI intact 3 -0.02099
s008 reslice-L-PHA1-ROI scrambled 3 -0.10111
s008 reslice-L-PHA1-ROI random 3 0.05322
s008 reslice-L-PHA2-ROI intact 3 -0.02366
s008 reslice-L-PHA2-ROI scrambled 3 0.04209
s008 reslice-L-PHA2-ROI random 3 0.03702
s008 reslice-L-PHA3-ROI intact 3 -0.04870
s008 reslice-L-PHA3-ROI scrambled 3 -0.04425
s008 reslice-L-PHA3-ROI random 3 0.06381
s008 reslice-L-PHT-ROI intact 3 0.03020
s008 reslice-L-PHT-ROI scrambled 3 -0.03465
s008 reslice-L-PHT-ROI random 3 -0.12280
s008 reslice-L-PH-ROI intact 3 0.00952
s008 reslice-L-PH-ROI scrambled 3 0.06652
s008 reslice-L-PH-ROI random 3 -0.14982
s008 reslice-L-PIT-ROI intact 3 0.07239
s008 reslice-L-PIT-ROI scrambled 3 -0.07629
s008 reslice-L-PIT-ROI random 3 -0.12270
s008 reslice-L-PI-ROI intact 3 0.03833
s008 reslice-L-PI-ROI scrambled 3 0.17726
s008 reslice-L-PI-ROI random 3 0.04478
s008 reslice-L-POS1-ROI intact 3 0.09752
s008 reslice-L-POS1-ROI scrambled 3 0.23058
s008 reslice-L-POS1-ROI random 3 0.02038
s008 reslice-L-POS2-ROI intact 3 0.05696
s008 reslice-L-POS2-ROI scrambled 3 -0.12625
s008 reslice-L-POS2-ROI random 3 -0.01439
s008 reslice-L-PSL-ROI intact 3 0.11444
s008 reslice-L-PSL-ROI scrambled 3 0.19913
s008 reslice-L-PSL-ROI random 3 0.06264
s008 reslice-L-PeEc-ROI intact 3 -0.01992
s008 reslice-L-PeEc-ROI scrambled 3 -0.14543
s008 reslice-L-PeEc-ROI random 3 -0.02182
s008 reslice-L-Pir-ROI intact 3 0.00411
s008 reslice-L-Pir-ROI scrambled 3 -0.10697
s008 reslice-L-Pir-ROI random 3 0.00806
s008 reslice-L-PoI1-ROI intact 3 0.06180
s008 reslice-L-PoI1-ROI scrambled 3 0.09756
s008 reslice-L-PoI1-ROI random 3 0.01306
s008 reslice-L-PoI2-ROI intact 3 0.06252
s008 reslice-L-PoI2-ROI scrambled 3 -0.11704
s008 reslice-L-PoI2-ROI random 3 0.01811
s008 reslice-L-PreS-ROI intact 3 0.04275
s008 reslice-L-PreS-ROI scrambled 3 0.10812
s008 reslice-L-PreS-ROI random 3 0.07244
s008 reslice-L-ProS-ROI intact 3 0.02499
s008 reslice-L-ProS-ROI scrambled 3 -0.12206
s008 reslice-L-ProS-ROI random 3 0.08772
s008 reslice-L-RI-ROI intact 3 0.02110
s008 reslice-L-RI-ROI scrambled 3 0.05241
s008 reslice-L-RI-ROI random 3 -0.02669
s008 reslice-L-RSC-ROI intact 3 0.08834
s008 reslice-L-RSC-ROI scrambled 3 0.14154
s008 reslice-L-RSC-ROI random 3 -0.07040
s008 reslice-L-SCEF-ROI intact 3 -0.04203
s008 reslice-L-SCEF-ROI scrambled 3 -0.16055
s008 reslice-L-SCEF-ROI random 3 -0.09079
s008 reslice-L-SFL-ROI intact 3 -0.04076
s008 reslice-L-SFL-ROI scrambled 3 -0.05543
s008 reslice-L-SFL-ROI random 3 0.00677
s008 reslice-L-STGa-ROI intact 3 -0.08018
s008 reslice-L-STGa-ROI scrambled 3 -0.15035
s008 reslice-L-STGa-ROI random 3 -0.01767
s008 reslice-L-STSda-ROI intact 3 -0.07709
s008 reslice-L-STSda-ROI scrambled 3 -0.20898
s008 reslice-L-STSda-ROI random 3 0.00909
s008 reslice-L-STSdp-ROI intact 3 -0.03024
s008 reslice-L-STSdp-ROI scrambled 3 0.24777
s008 reslice-L-STSdp-ROI random 3 -0.23801
s008 reslice-L-STSva-ROI intact 3 -0.01872
s008 reslice-L-STSva-ROI scrambled 3 0.06146
s008 reslice-L-STSva-ROI random 3 -0.07588
s008 reslice-L-STSvp-ROI intact 3 0.11180
s008 reslice-L-STSvp-ROI scrambled 3 0.07147
s008 reslice-L-STSvp-ROI random 3 0.13751
s008 reslice-L-STV-ROI intact 3 0.01053
s008 reslice-L-STV-ROI scrambled 3 0.22454
s008 reslice-L-STV-ROI random 3 -0.17055
s008 reslice-L-TA2-ROI intact 3 0.06541
s008 reslice-L-TA2-ROI scrambled 3 -0.10534
s008 reslice-L-TA2-ROI random 3 -0.08005
s008 reslice-L-TE1a-ROI intact 3 -0.05018
s008 reslice-L-TE1a-ROI scrambled 3 -0.07802
s008 reslice-L-TE1a-ROI random 3 -0.10708
s008 reslice-L-TE1m-ROI intact 3 -0.02363
s008 reslice-L-TE1m-ROI scrambled 3 0.00506
s008 reslice-L-TE1m-ROI random 3 0.02923
s008 reslice-L-TE1p-ROI intact 3 -0.06215
s008 reslice-L-TE1p-ROI scrambled 3 0.14645
s008 reslice-L-TE1p-ROI random 3 -0.07636
s008 reslice-L-TE2a-ROI intact 3 -0.03656
s008 reslice-L-TE2a-ROI scrambled 3 -0.13154
s008 reslice-L-TE2a-ROI random 3 -0.04083
s008 reslice-L-TE2p-ROI intact 3 0.04194
s008 reslice-L-TE2p-ROI scrambled 3 -0.15324
s008 reslice-L-TE2p-ROI random 3 -0.10454
s008 reslice-L-TF-ROI intact 3 0.00139
s008 reslice-L-TF-ROI scrambled 3 -0.06277
s008 reslice-L-TF-ROI random 3 -0.08660
s008 reslice-L-TGd-ROI intact 3 -0.00630
s008 reslice-L-TGd-ROI scrambled 3 -0.12896
s008 reslice-L-TGd-ROI random 3 -0.08052
s008 reslice-L-TGv-ROI intact 3 -0.07775
s008 reslice-L-TGv-ROI scrambled 3 -0.15363
s008 reslice-L-TGv-ROI random 3 -0.08803
s008 reslice-L-TPOJ1-ROI intact 3 0.03829
s008 reslice-L-TPOJ1-ROI scrambled 3 0.17195
s008 reslice-L-TPOJ1-ROI random 3 -0.09910
s008 reslice-L-TPOJ2-ROI intact 3 0.04528
s008 reslice-L-TPOJ2-ROI scrambled 3 0.01766
s008 reslice-L-TPOJ2-ROI random 3 -0.21101
s008 reslice-L-TPOJ3-ROI intact 3 -0.17552
s008 reslice-L-TPOJ3-ROI scrambled 3 0.03324
s008 reslice-L-TPOJ3-ROI random 3 -0.10214
s008 reslice-L-V1-ROI intact 3 -0.04573
s008 reslice-L-V1-ROI scrambled 3 -0.18332
s008 reslice-L-V1-ROI random 3 -0.06260
s008 reslice-L-V2-ROI intact 3 -0.04267
s008 reslice-L-V2-ROI scrambled 3 -0.12428
s008 reslice-L-V2-ROI random 3 -0.11399
s008 reslice-L-V3A-ROI intact 3 -0.10144
s008 reslice-L-V3A-ROI scrambled 3 -0.13297
s008 reslice-L-V3A-ROI random 3 -0.14828
s008 reslice-L-V3B-ROI intact 3 0.12883
s008 reslice-L-V3B-ROI scrambled 3 0.13269
s008 reslice-L-V3B-ROI random 3 0.28792
s008 reslice-L-V3CD-ROI intact 3 -0.12651
s008 reslice-L-V3CD-ROI scrambled 3 0.05583
s008 reslice-L-V3CD-ROI random 3 -0.17171
s008 reslice-L-V3-ROI intact 3 -0.05154
s008 reslice-L-V3-ROI scrambled 3 -0.13135
s008 reslice-L-V3-ROI random 3 -0.16246
s008 reslice-L-V4-ROI intact 3 -0.00733
s008 reslice-L-V4-ROI scrambled 3 -0.06354
s008 reslice-L-V4-ROI random 3 -0.14998
s008 reslice-L-V4t-ROI intact 3 0.08831
s008 reslice-L-V4t-ROI scrambled 3 0.06084
s008 reslice-L-V4t-ROI random 3 -0.05422
s008 reslice-L-V6A-ROI intact 3 -0.04793
s008 reslice-L-V6A-ROI scrambled 3 -0.05360
s008 reslice-L-V6A-ROI random 3 -0.10534
s008 reslice-L-V6-ROI intact 3 0.05610
s008 reslice-L-V6-ROI scrambled 3 -0.12258
s008 reslice-L-V6-ROI random 3 -0.18128
s008 reslice-L-V7-ROI intact 3 -0.05520
s008 reslice-L-V7-ROI scrambled 3 -0.04417
s008 reslice-L-V7-ROI random 3 -0.00568
s008 reslice-L-V8-ROI intact 3 0.06863
s008 reslice-L-V8-ROI scrambled 3 0.03991
s008 reslice-L-V8-ROI random 3 -0.03714
s008 reslice-L-VIP-ROI intact 3 0.00327
s008 reslice-L-VIP-ROI scrambled 3 -0.12124
s008 reslice-L-VIP-ROI random 3 -0.12754
s008 reslice-L-VMV1-ROI intact 3 0.04213
s008 reslice-L-VMV1-ROI scrambled 3 -0.07209
s008 reslice-L-VMV1-ROI random 3 -0.07940
s008 reslice-L-VMV2-ROI intact 3 -0.06751
s008 reslice-L-VMV2-ROI scrambled 3 0.01111
s008 reslice-L-VMV2-ROI random 3 -0.07271
s008 reslice-L-VMV3-ROI intact 3 0.00430
s008 reslice-L-VMV3-ROI scrambled 3 0.01411
s008 reslice-L-VMV3-ROI random 3 -0.05215
s008 reslice-L-VVC-ROI intact 3 0.07729
s008 reslice-L-VVC-ROI scrambled 3 -0.10508
s008 reslice-L-VVC-ROI random 3 0.08073
s008 reslice-L-a10p-ROI intact 3 0.13992
s008 reslice-L-a10p-ROI scrambled 3 0.10016
s008 reslice-L-a10p-ROI random 3 -0.01654
s008 reslice-L-a24-ROI intact 3 0.07603
s008 reslice-L-a24-ROI scrambled 3 0.16762
s008 reslice-L-a24-ROI random 3 -0.10120
s008 reslice-L-a24pr-ROI intact 3 0.08136
s008 reslice-L-a24pr-ROI scrambled 3 -0.00059
s008 reslice-L-a24pr-ROI random 3 -0.04190
s008 reslice-L-a32pr-ROI intact 3 0.05148
s008 reslice-L-a32pr-ROI scrambled 3 0.17537
s008 reslice-L-a32pr-ROI random 3 0.05252
s008 reslice-L-a47r-ROI intact 3 -0.07926
s008 reslice-L-a47r-ROI scrambled 3 -0.18362
s008 reslice-L-a47r-ROI random 3 -0.10461
s008 reslice-L-a9-46v-ROI intact 3 0.00742
s008 reslice-L-a9-46v-ROI scrambled 3 -0.04333
s008 reslice-L-a9-46v-ROI random 3 -0.07835
s008 reslice-L-d23ab-ROI intact 3 -0.07823
s008 reslice-L-d23ab-ROI scrambled 3 0.01324
s008 reslice-L-d23ab-ROI random 3 0.18011
s008 reslice-L-d32-ROI intact 3 0.09700
s008 reslice-L-d32-ROI scrambled 3 0.07629
s008 reslice-L-d32-ROI random 3 -0.01779
s008 reslice-L-i6-8-ROI intact 3 -0.06460
s008 reslice-L-i6-8-ROI scrambled 3 0.06367
s008 reslice-L-i6-8-ROI random 3 -0.07076
s008 reslice-L-p10p-ROI intact 3 0.03223
s008 reslice-L-p10p-ROI scrambled 3 0.01274
s008 reslice-L-p10p-ROI random 3 -0.11510
s008 reslice-L-p24-ROI intact 3 0.04919
s008 reslice-L-p24-ROI scrambled 3 0.27303
s008 reslice-L-p24-ROI random 3 -0.03317
s008 reslice-L-p24pr-ROI intact 3 0.08246
s008 reslice-L-p24pr-ROI scrambled 3 -0.10190
s008 reslice-L-p24pr-ROI random 3 -0.14936
s008 reslice-L-p32-ROI intact 3 0.08565
s008 reslice-L-p32-ROI scrambled 3 0.16803
s008 reslice-L-p32-ROI random 3 -0.13243
s008 reslice-L-p32pr-ROI intact 3 -0.04238
s008 reslice-L-p32pr-ROI scrambled 3 0.16268
s008 reslice-L-p32pr-ROI random 3 -0.00630
s008 reslice-L-p47r-ROI intact 3 0.00017
s008 reslice-L-p47r-ROI scrambled 3 -0.01123
s008 reslice-L-p47r-ROI random 3 -0.04315
s008 reslice-L-p9-46v-ROI intact 3 -0.00713
s008 reslice-L-p9-46v-ROI scrambled 3 0.05076
s008 reslice-L-p9-46v-ROI random 3 -0.08215
s008 reslice-L-pOFC-ROI intact 3 -0.00969
s008 reslice-L-pOFC-ROI scrambled 3 0.05525
s008 reslice-L-pOFC-ROI random 3 0.17496
s008 reslice-L-s32-ROI intact 3 -0.04106
s008 reslice-L-s32-ROI scrambled 3 0.05440
s008 reslice-L-s32-ROI random 3 -0.03510
s008 reslice-L-s6-8-ROI intact 3 -0.04429
s008 reslice-L-s6-8-ROI scrambled 3 -0.07622
s008 reslice-L-s6-8-ROI random 3 -0.05621
s008 reslice-L-v23ab-ROI intact 3 0.06944
s008 reslice-L-v23ab-ROI scrambled 3 -0.00595
s008 reslice-L-v23ab-ROI random 3 -0.08828
s008 reslice-R-10d-ROI intact 3 -0.10275
s008 reslice-R-10d-ROI scrambled 3 -0.03070
s008 reslice-R-10d-ROI random 3 -0.04093
s008 reslice-R-10pp-ROI intact 3 -0.16107
s008 reslice-R-10pp-ROI scrambled 3 0.19776
s008 reslice-R-10pp-ROI random 3 -0.03179
s008 reslice-R-10r-ROI intact 3 0.16000
s008 reslice-R-10r-ROI scrambled 3 0.37337
s008 reslice-R-10r-ROI random 3 0.03080
s008 reslice-R-10v-ROI intact 3 0.05565
s008 reslice-R-10v-ROI scrambled 3 0.34291
s008 reslice-R-10v-ROI random 3 -0.04301
s008 reslice-R-11l-ROI intact 3 -0.16484
s008 reslice-R-11l-ROI scrambled 3 0.08488
s008 reslice-R-11l-ROI random 3 0.00859
s008 reslice-R-13l-ROI intact 3 0.04413
s008 reslice-R-13l-ROI scrambled 3 0.05736
s008 reslice-R-13l-ROI random 3 0.03237
s008 reslice-R-1-ROI intact 3 -0.03220
s008 reslice-R-1-ROI scrambled 3 -0.04247
s008 reslice-R-1-ROI random 3 0.02923
s008 reslice-R-23c-ROI intact 3 0.14921
s008 reslice-R-23c-ROI scrambled 3 0.09644
s008 reslice-R-23c-ROI random 3 0.00168
s008 reslice-R-23d-ROI intact 3 0.00456
s008 reslice-R-23d-ROI scrambled 3 -0.01487
s008 reslice-R-23d-ROI random 3 -0.11497
s008 reslice-R-24dd-ROI intact 3 0.02152
s008 reslice-R-24dd-ROI scrambled 3 0.24798
s008 reslice-R-24dd-ROI random 3 -0.02084
s008 reslice-R-24dv-ROI intact 3 0.00301
s008 reslice-R-24dv-ROI scrambled 3 0.21394
s008 reslice-R-24dv-ROI random 3 -0.03679
s008 reslice-R-25-ROI intact 3 0.04722
s008 reslice-R-25-ROI scrambled 3 0.01617
s008 reslice-R-25-ROI random 3 -0.02173
s008 reslice-R-2-ROI intact 3 0.02188
s008 reslice-R-2-ROI scrambled 3 -0.10033
s008 reslice-R-2-ROI random 3 -0.04429
s008 reslice-R-31a-ROI intact 3 0.01536
s008 reslice-R-31a-ROI scrambled 3 0.12151
s008 reslice-R-31a-ROI random 3 -0.03285
s008 reslice-R-31pd-ROI intact 3 0.08111
s008 reslice-R-31pd-ROI scrambled 3 -0.16007
s008 reslice-R-31pd-ROI random 3 -0.17572
s008 reslice-R-31pv-ROI intact 3 0.01472
s008 reslice-R-31pv-ROI scrambled 3 -0.00881
s008 reslice-R-31pv-ROI random 3 -0.10029
s008 reslice-R-33pr-ROI intact 3 0.03441
s008 reslice-R-33pr-ROI scrambled 3 0.39443
s008 reslice-R-33pr-ROI random 3 -0.06837
s008 reslice-R-3a-ROI intact 3 -0.04978
s008 reslice-R-3a-ROI scrambled 3 0.05137
s008 reslice-R-3a-ROI random 3 0.00816
s008 reslice-R-3b-ROI intact 3 -0.00839
s008 reslice-R-3b-ROI scrambled 3 0.03280
s008 reslice-R-3b-ROI random 3 -0.00826
s008 reslice-R-43-ROI intact 3 0.01809
s008 reslice-R-43-ROI scrambled 3 0.21976
s008 reslice-R-43-ROI random 3 0.11499
s008 reslice-R-44-ROI intact 3 0.00079
s008 reslice-R-44-ROI scrambled 3 0.17448
s008 reslice-R-44-ROI random 3 -0.06697
s008 reslice-R-45-ROI intact 3 0.02415
s008 reslice-R-45-ROI scrambled 3 -0.01832
s008 reslice-R-45-ROI random 3 -0.05362
s008 reslice-R-46-ROI intact 3 0.05504
s008 reslice-R-46-ROI scrambled 3 -0.01176
s008 reslice-R-46-ROI random 3 0.01908
s008 reslice-R-47l-ROI intact 3 -0.03247
s008 reslice-R-47l-ROI scrambled 3 -0.19626
s008 reslice-R-47l-ROI random 3 -0.00544
s008 reslice-R-47m-ROI intact 3 0.06942
s008 reslice-R-47m-ROI scrambled 3 -0.06147
s008 reslice-R-47m-ROI random 3 0.01962
s008 reslice-R-47s-ROI intact 3 -0.04542
s008 reslice-R-47s-ROI scrambled 3 -0.10087
s008 reslice-R-47s-ROI random 3 -0.00145
s008 reslice-R-4-ROI intact 3 0.07209
s008 reslice-R-4-ROI scrambled 3 -0.04131
s008 reslice-R-4-ROI random 3 -0.04858
s008 reslice-R-52-ROI intact 3 0.05303
s008 reslice-R-52-ROI scrambled 3 0.22671
s008 reslice-R-52-ROI random 3 0.02519
s008 reslice-R-55b-ROI intact 3 0.04649
s008 reslice-R-55b-ROI scrambled 3 0.24453
s008 reslice-R-55b-ROI random 3 0.12568
s008 reslice-R-5L-ROI intact 3 -0.02464
s008 reslice-R-5L-ROI scrambled 3 -0.07717
s008 reslice-R-5L-ROI random 3 -0.03280
s008 reslice-R-5m-ROI intact 3 0.02836
s008 reslice-R-5m-ROI scrambled 3 -0.07113
s008 reslice-R-5m-ROI random 3 -0.02916
s008 reslice-R-5mv-ROI intact 3 0.06824
s008 reslice-R-5mv-ROI scrambled 3 0.39844
s008 reslice-R-5mv-ROI random 3 -0.10379
s008 reslice-R-6a-ROI intact 3 -0.06890
s008 reslice-R-6a-ROI scrambled 3 0.20244
s008 reslice-R-6a-ROI random 3 0.09115
s008 reslice-R-6d-ROI intact 3 -0.05219
s008 reslice-R-6d-ROI scrambled 3 0.05801
s008 reslice-R-6d-ROI random 3 0.05647
s008 reslice-R-6ma-ROI intact 3 0.04700
s008 reslice-R-6ma-ROI scrambled 3 -0.10356
s008 reslice-R-6ma-ROI random 3 -0.00107
s008 reslice-R-6mp-ROI intact 3 0.11200
s008 reslice-R-6mp-ROI scrambled 3 -0.21295
s008 reslice-R-6mp-ROI random 3 -0.12102
s008 reslice-R-6r-ROI intact 3 0.04587
s008 reslice-R-6r-ROI scrambled 3 0.38271
s008 reslice-R-6r-ROI random 3 0.00795
s008 reslice-R-6v-ROI intact 3 0.11219
s008 reslice-R-6v-ROI scrambled 3 0.37097
s008 reslice-R-6v-ROI random 3 0.19370
s008 reslice-R-7AL-ROI intact 3 0.12953
s008 reslice-R-7AL-ROI scrambled 3 0.00242
s008 reslice-R-7AL-ROI random 3 -0.12053
s008 reslice-R-7Am-ROI intact 3 0.07860
s008 reslice-R-7Am-ROI scrambled 3 -0.04690
s008 reslice-R-7Am-ROI random 3 -0.06854
s008 reslice-R-7PC-ROI intact 3 0.01555
s008 reslice-R-7PC-ROI scrambled 3 -0.09319
s008 reslice-R-7PC-ROI random 3 -0.11980
s008 reslice-R-7PL-ROI intact 3 -0.07600
s008 reslice-R-7PL-ROI scrambled 3 -0.01976
s008 reslice-R-7PL-ROI random 3 0.02726
s008 reslice-R-7Pm-ROI intact 3 0.10069
s008 reslice-R-7Pm-ROI scrambled 3 -0.06716
s008 reslice-R-7Pm-ROI random 3 0.02343
s008 reslice-R-7m-ROI intact 3 -0.03193
s008 reslice-R-7m-ROI scrambled 3 0.05904
s008 reslice-R-7m-ROI random 3 0.04707
s008 reslice-R-8Ad-ROI intact 3 -0.07747
s008 reslice-R-8Ad-ROI scrambled 3 -0.05790
s008 reslice-R-8Ad-ROI random 3 -0.05113
s008 reslice-R-8Av-ROI intact 3 -0.06489
s008 reslice-R-8Av-ROI scrambled 3 -0.02335
s008 reslice-R-8Av-ROI random 3 -0.10020
s008 reslice-R-8BL-ROI intact 3 -0.07308
s008 reslice-R-8BL-ROI scrambled 3 -0.06540
s008 reslice-R-8BL-ROI random 3 -0.05468
s008 reslice-R-8BM-ROI intact 3 -0.02811
s008 reslice-R-8BM-ROI scrambled 3 0.05834
s008 reslice-R-8BM-ROI random 3 0.01518
s008 reslice-R-8C-ROI intact 3 0.02375
s008 reslice-R-8C-ROI scrambled 3 0.13341
s008 reslice-R-8C-ROI random 3 0.09694
s008 reslice-R-9-46d-ROI intact 3 -0.02968
s008 reslice-R-9-46d-ROI scrambled 3 0.10235
s008 reslice-R-9-46d-ROI random 3 -0.02866
s008 reslice-R-9a-ROI intact 3 0.01888
s008 reslice-R-9a-ROI scrambled 3 0.08302
s008 reslice-R-9a-ROI random 3 -0.00505
s008 reslice-R-9m-ROI intact 3 -0.01496
s008 reslice-R-9m-ROI scrambled 3 0.02022
s008 reslice-R-9m-ROI random 3 -0.09058
s008 reslice-R-9p-ROI intact 3 -0.00629
s008 reslice-R-9p-ROI scrambled 3 -0.01978
s008 reslice-R-9p-ROI random 3 0.04099
s008 reslice-R-A1-ROI intact 3 0.07471
s008 reslice-R-A1-ROI scrambled 3 -0.08843
s008 reslice-R-A1-ROI random 3 -0.10493
s008 reslice-R-A4-ROI intact 3 0.05201
s008 reslice-R-A4-ROI scrambled 3 0.07487
s008 reslice-R-A4-ROI random 3 -0.11950
s008 reslice-R-A5-ROI intact 3 -0.00360
s008 reslice-R-A5-ROI scrambled 3 0.22557
s008 reslice-R-A5-ROI random 3 -0.03451
s008 reslice-R-AAIC-ROI intact 3 0.08838
s008 reslice-R-AAIC-ROI scrambled 3 -0.05948
s008 reslice-R-AAIC-ROI random 3 0.07407
s008 reslice-R-AIP-ROI intact 3 -0.13778
s008 reslice-R-AIP-ROI scrambled 3 0.20163
s008 reslice-R-AIP-ROI random 3 0.05804
s008 reslice-R-AVI-ROI intact 3 0.00003
s008 reslice-R-AVI-ROI scrambled 3 -0.03326
s008 reslice-R-AVI-ROI random 3 -0.04265
s008 reslice-R-DVT-ROI intact 3 0.07058
s008 reslice-R-DVT-ROI scrambled 3 0.13279
s008 reslice-R-DVT-ROI random 3 -0.07999
s008 reslice-R-EC-ROI intact 3 0.02685
s008 reslice-R-EC-ROI scrambled 3 -0.03619
s008 reslice-R-EC-ROI random 3 -0.01824
s008 reslice-R-FEF-ROI intact 3 -0.00308
s008 reslice-R-FEF-ROI scrambled 3 0.03900
s008 reslice-R-FEF-ROI random 3 0.03696
s008 reslice-R-FFC-ROI intact 3 -0.00167
s008 reslice-R-FFC-ROI scrambled 3 0.04016
s008 reslice-R-FFC-ROI random 3 -0.12966
s008 reslice-R-FOP1-ROI intact 3 0.04573
s008 reslice-R-FOP1-ROI scrambled 3 0.03930
s008 reslice-R-FOP1-ROI random 3 0.07994
s008 reslice-R-FOP2-ROI intact 3 0.12917
s008 reslice-R-FOP2-ROI scrambled 3 0.00034
s008 reslice-R-FOP2-ROI random 3 -0.01039
s008 reslice-R-FOP3-ROI intact 3 0.01864
s008 reslice-R-FOP3-ROI scrambled 3 0.07350
s008 reslice-R-FOP3-ROI random 3 -0.05271
s008 reslice-R-FOP4-ROI intact 3 0.02699
s008 reslice-R-FOP4-ROI scrambled 3 0.13880
s008 reslice-R-FOP4-ROI random 3 -0.05826
s008 reslice-R-FOP5-ROI intact 3 0.08516
s008 reslice-R-FOP5-ROI scrambled 3 0.13085
s008 reslice-R-FOP5-ROI random 3 0.10168
s008 reslice-R-FST-ROI intact 3 -0.10795
s008 reslice-R-FST-ROI scrambled 3 0.16886
s008 reslice-R-FST-ROI random 3 0.14706
s008 reslice-R-H-ROI intact 3 -0.17684
s008 reslice-R-H-ROI scrambled 3 0.02824
s008 reslice-R-H-ROI random 3 0.16706
s008 reslice-R-IFJa-ROI intact 3 0.03787
s008 reslice-R-IFJa-ROI scrambled 3 0.37980
s008 reslice-R-IFJa-ROI random 3 0.14124
s008 reslice-R-IFJp-ROI intact 3 -0.06145
s008 reslice-R-IFJp-ROI scrambled 3 -0.03303
s008 reslice-R-IFJp-ROI random 3 0.06933
